NAME,TEL,URL,ADDRESS,ZIP,LAT,LON
Illustration House Inc,(212) 966-9444,http://www.illustration-house.com/,110 W 25th St,10001,40.74424858,-73.99252245
Images Corporate Art Services,(212) 219-8484,http://newyorkny.zemantics.com/business/images-corporate-art-services,400 E 56th St,10022,40.7570848,-73.96308722
Incredibleart.Com Inc,(646) 613-9383,http://www.upspring.com/incredibleartcom-inc-new-york-ny.html,25 Mercer St,10013,40.72091221,-74.00204405
Indians On Columbus,(212) 769-9374,http://www.nyc.com/arts__attractions/indians_on_columbus.947/map_location.aspx,452 Columbus Ave,10024,40.78373479,-73.97464955
Infinity Fine Arts Inc,(212) 645-6880,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Infinity-Fine-Arts-Inc-l496199.html,511 W 25th St,10001,40.7495165,-74.00371025
Inner City Art Gallery Inc,(212) 368-4941,http://outside.in/harlem-manhattan-ny/inner-city-art-gallery-inc,2251 Adam Clayton Powell Jr Blvd,10027,40.8135293,-73.94456809
Innovative Art Gallery Inc,(212) 367-8844,http://www.nyc.com/arts__attractions/innovative_art_gallery_inc.804/editorial_review.aspx,154 W 14th St,10011,40.73816931,-73.99954514
Inter Art Gallery,(212) 647-1811,http://www.interartny.com/,225 10th Ave,10011,40.74805554,-74.00418891
International Print Center New York,(212) 989-5090,http://www.ipcny.org/,526 W 26th St,10001,40.75004718,-74.00429062
Irit Baniel Studio,(917) 202-2527,http://iritbaniel.com/index.php,582 DRIGGS AVENUE,11211,40.71640453,-73.95735398
Ise Art Foundation,(212) 925-1649,http://iseny.org/usr_helio1/index.php,555 Broadway,10012,40.72392227,-73.99864412
Isselbacher Gallery Inc,(212) 472-1766,http://www.isselbacherart.com/,64 E 86th St,10028,40.78033057,-73.95822258
J Cacciola Galleries,(212) 462-4646,http://www.jcacciolagallery.com/,617 W 27th St,10001,40.75206092,-74.00583688
J M Art Gallery,(212) 247-4708,http://www.artincontext.org,1760 Broadway,10019,40.76582551,-73.98154615
Jadite Galleries,(212) 977-6190,http://jadite.com/,413 W 50th St,10019,40.76396461,-73.98967473
Jain Marunouchi Gallery,(212) 969-9660,http://www.artin2000.com/,24 W 57th St,10019,40.76343013,-73.97565215
James Cohan Gallery,(212) 714-9500,http://www.jamescohan.com/,533 W 26th St,10001,40.7503964,-74.0040987
James Graham & Sons Gallery,(212) 535-5767,http://www.jamesgrahamandsons.com/,1014 Madison Ave,10021,40.77588116,-73.96267507
Jane St Lifer Fine Art Inc,(212) 825-2059,http://www.linkedin.com/in/stliferart,140 Riverside Blvd,10069,40.7770141,-73.98862442
Janoray Charles Llc,(212) 472-5679,http://www.manta.com/coms2/dnbcompany_c3pst0,11 E 76th St,10021,40.77484441,-73.96416054
Japanese Art Dealers Assoc of Ny,(212)222-4688,http://www.jada-ny.org/contact.html,17 East 76th Street,10021,40.77479192,-73.96394359
Jbpa Llc,(212) 242-5505,http://www.nyc.com/arts__attractions/jbpa_llc.789/whats_nearby.aspx,65 W 13th St,10011,40.73683276,-73.99677783
Jeff Lewis Studio,(212) 966-7119,http://www.nyc.com/arts__attractions/jeff_lewis_studio.684566/editorial_review.aspx,9 Desbrosses Street,10013,40.72321298,-74.00896057
Jeffrey Coploff Fine Art Ltd,(212) 741-1149,http://www.artincontext.org,508 W 26th St,10001,40.74985463,-74.00382219
Jimmy's Art Gallery,(212) 873-3993,http://www.speendex.com/New-York/New-York-City/Home-Garden/General/Jimmy-s-Art-Gallery-l461896.html,166 W 72nd St,10023,40.7781549,-73.98122671
Joan Peck Limited Art Gallery,(212) 427-4900,http://www.nyc.com/arts__attractions/joan_peck_limited_art_gallery.811/whats_nearby.aspx,1 W 67th St,10023,40.77350104,-73.97885635
Joan Whalen Fine Art,(212) 397-9700,http://www.artnet.com/jwhalen.html,24 W. 57th St.,10019,40.76338705,-73.97556494
John Elder Gallery,(212) 462-2600,http://www.artinfo.com/galleryguide/12415/910/john-elder-gallery-new-york/visit/,529 W 20th St,10011,40.74664084,-74.00677134
John McEnroe Gallery,(212) 219-0395,http://www.tripadvisor.com/Attraction_Review-g60763-d548700-Reviews-John_McEnroe_Gallery-New_York_City_New_York.html,41 Greene St.,10013,40.72208699,-74.00213616
John Stevenson Gallery,(212) 352-0070,http://www.johnstevenson-gallery.com/,338 W 23rd St,10011,40.74572696,-74.00007742
Jonathan Shorr Gallery,(212) 925-2723,http://www.jonathanshorrgallery.com/,109 Crosby St,10012,40.72411875,-73.99657105
Judaica Illuminations,(718) 375-4600,http://www.judaicailluminations.com/,1664 Coney Island Ave,11230,40.61677558,-73.96395886
Julie Artisans Gallery,(212) 717-5959,http://www.julieartisans.com/,762 Madison Ave,10065,40.7677819,-73.9686677
Julie Saul Gallery,(212) 627-2410,http://www.saulgallery.com/,535 W 22nd St,10011,40.74789792,-74.00619866
JUNE BATEMAN FINE  GALLERY,(212) 925-7951,http://www.junebateman.com/,1133 BROADWAY,10010,40.74367565,-73.9893707
K S Art,(212) 219-9918,http://www.ksartonline.com/gallery.html,73 Leonard St,10013,40.71764124,-74.00518748
Kahan Fine Art Galleries Ltd,(212) 861-3682,http://local.yahoo.com/info-11111359-kahan-fine-art-galleries-limited-new-york?csz=Bloomfield%2C+NJ+07003,422 E 72nd St,10021,40.76682971,-73.95504393
Kaller-Kimche R Inc,(212) 288-5698,http://www.artantiquedealersleague.org/dealerdetails.asp?dealerID=49,23 E 74th St,10021,40.77345637,-73.96473207
Kang Byung,(212) 734-1490,http://www.kangcollection.com/,9 E 82nd St,10028,40.77867171,-73.96128971
Kapoor Galleries Inc,(212) 794-2300,http://www.kapoorgalleries.com/,40 E 78th St,10021,40.7752396,-73.96257907
Kashya Hildebrand,(212) 366-5757,http://www.kashyahildebrand.org/,531 W 25th St,10001,40.74968946,-74.00443297
Katherine Blackburne Studios,,http://katherineblackburne.com/,9 Desbrosses Street,10013,40.72325271,-74.00924361
Kathryn Markel Fine Arts Inc,(212) 366-5368,http://www.markelfinearts.com/,529 W 20th St,10011,40.74671947,-74.00693866
Katz Steven,(212) 505-8815,http://www.ziphip.com/katz+steven.9.51373377p.home.html,32 Union Sq,10001,40.73552236,-73.98920391
Keats R Stuart,(212) 696-5728,http://www.yelp.com/biz/keats-r-stuart-fine-arts-new-york,120 E 36th St,10016,40.74776391,-73.97949841
Keith Copley Gallery,(212) 216-0614,http://m.nyc.com/arts__attractions/keith_copley_gallery.1657/map_location.aspx,545 W 34th St,10001,40.75569251,-74.00074259
Keith de Lellis Gallery,(212) 327-1482,http://www.keithdelellisgallery.com/,1045 MADISON AVENUE,10075,40.77664162,-73.96155652
Kelly June Gallery,(212) 226-1660,http://www.junekellygallery.com/,591 Broadway,10012,40.72507391,-73.99753865
Kem Art Studio,(212) 929-9017,http://www.nyc.com/arts__attractions/kem_art_studio.574/editorial_review.aspx,80 5TH AVE RM 1506,10011,40.73593099,-73.99409339
Kempner Jim Fine Art,(212) 206-6872,http://www.artnet.com/jkfa.html,501 W 23rd St,10011,40.74796363,-74.00425507
Kenkeleba Gallery,(212) 674-3939,http://www.merchantcircle.com/business/Kenkeleba.Gallery.212-674-3939,214 E 2nd St,10009,40.72203677,-73.98286541
Kent Gallery,(212) 627-3680,http://www.kentgallery.com/,541 West 25th Street,10001,40.74986992,-74.00473858
Kentler International Drawing Space,(718) 875-2098,http://www.kentlergallery.org/,353 Van Brunt Street,11231,40.67694141,-74.01299286
Keogh & Riehlman Fine Art,(212) 879-2545,http://www.nycpaintings.com/about/about.shtm,24 E 73rd St,10021,40.77253251,-73.96541796
Keya Gallery,(212) 366-9742,http://www.keyagallery.com/,14 Wall Street,10005,40.70762945,-74.01076961
Kim Foster Gallery,(212) 229-0044,http://www.kimfostergallery.com/,529 W 20th St,10011,40.74654934,-74.00686533
Kind Phylis Gallery,(212) 925-1200,http://www.artslant.com/ny/venues/show/713-phyllis-kind-gallery,236 West 26th Street,10001,40.74652399,-73.99586876
King David Art Gallery,(212) 727-9700,http://www.kingdavidgallery.com/,128 West 23rd Street,10011,40.74315985,-73.99400408
"Kinz, Tillou + Feigen",(212) 929-0500,http://www.yelp.com/biz/kinz-tillou-feigen-gallery-new-york,529 West 20th Street,10011,40.7466394,-74.00701008
Klagsbrun Nicole Gallery,(212) 243-3335,http://nicoleklagsbrun.com/,526 W 26th St,10001,40.7499731,-74.00433593
Klotz Sirmon Gallery,(212) 741-4764,http://www.photocollect.com/,511 W 25th St,10001,40.74962416,-74.00395717
Kokon Inc,(212) 744-5577,http://www.nyc.com/arts__attractions/kokon_inc.884/whats_nearby.aspx,58 E 66th St,10021,40.76744319,-73.9674822
Kraus Carole Ltd,(646) 522-9858,http://www.carolekraus.com/,330 W 38th St,10018,40.7552543,-73.9935019
Kraushaar Galleries,(212) 307-5730,http://www.kraushaargalleries.com/,74 E 79th St,10075,40.77564019,-73.96115441
Kravets Wehby,(212) 352-2238,http://www.kravetswehbygallery.com/,521 W 21st St,10011,40.74710853,-74.00604109
Kravets Wehby Gallery,(212) 352-2238,http://www.kravetswehbygallery.com/,521 W 21st St,10011,40.74707249,-74.00627468
Krienke Kendra,(212) 580-6516,http://newyork.citysearch.com/profile/7169377/new_york_ny/krienke_kendra.html,230 Central Park W,10024,40.78367572,-73.97094199
L A Cotton,(212) 838-6390,http://www.nyc.com/arts__attractions/l_a_cotton.1802/editorial_review.aspx,645 Madison Ave,10001,40.76390488,-73.97082633
La Belle Epoque Vintage Posters Inc,(212) 362-1770,http://www.la-belle-epoque.com/,280 Columbus Ave,10023,40.77838511,-73.97835368
Lally J J & Co,(212) 371-3380,http://www.nyc.com/arts__attractions/lally_j_j__co.421/whats_nearby.aspx,41 E 57th St,10022,40.76247459,-73.97193281
Lamontage,(212) 989-2732,http://www.lioramanne.com/index.php?cid=home,210 11th Ave,10001,40.74995615,-74.00587275
Landy Fine Art,(212) 505-3702,http://lohoguide.com/~lohoguid/app/site/landyfineart/index.php,264 E Broadway,10002,40.71492376,-73.98517984
Langotsky Gamba,(212) 675-0761,http://www.manta.com/coms2/dnbcompany_gksp3l,537 Greenwich St,10013,40.7270818,-74.00861745
Lehman College - Art Gallery,(718) 960-7830,http://www.lehman.cuny.edu/vpadvance/artgallery/gallery/,250 Bedford Park Blvd West,10468,40.87458975,-73.89291006
Lehmann Maupin,(212) 965-0753,http://www.lehmannmaupin.com/,540 W 26th St,10001,40.75019805,-74.00481382
Lelong Galerie,(212) 315-0470,http://www.galerielelong.com/,526 W 26th St,10001,40.75004374,-74.00419548
Lemmons Durham Contemporary Art,(212) 337-0025,http://ny.serviceslisted.com/1654446-LemmonsDurhamContemporaryArt.htm,210 11th Ave,10001,40.74986484,-74.00593617
Lennon Weinberg Inc,(212) 941-0012,http://www.lennonweinberg.com/flash.html,514 W 25th St,10001,40.74911049,-74.00412151
Leo Castelli Gallery,(212) 249-4470,http://www.castelligallery.com/,18 E 77th St,10021,40.7750123,-73.96371065
Leo Kaplan Modern Ltd,(212) 872-1616,http://www.lkmodern.com/,114 E 57th St,10022,40.76109138,-73.97007752
Leo Koenig Inc,(212) 334-9255,http://www.leokoenig.com/,545 West 23rd Street,10011,40.74887767,-74.00588392
Leon Tovar Gallery,(212) 585-2400,http://www.leontovargallery.com/a/index.php,16 E 71st St,10021,40.77112199,-73.96652982
Leslie-Lohman Gay Art Foundation,(212) 673-7007,http://www.leslielohman.org,131 Prince St,10012,40.72565728,-74.0002743
Levin Betty,(212) 355-5370,http://www.nyc.com/arts__attractions/levin_betty.405/editorial_review.aspx,41 E 57th St,10022,40.76240336,-73.97198517
Levine Elizabeth & Assocs,(212) 874-5334,http://www.manta.com/coms2/dnbcompany_6mflzr,565 W End Ave,10024,40.78986636,-73.97752234
Lewitt Fine Art Gallery,(212) 628-0918,http://www.tyloon.com/business_profile/CID-2243409/lewitt_fine_art_gallery.html,16 E 79th St,10021,40.77635843,-73.96271301
Lexington Art & Frame Co,(212) 319-3724,http://www.merchantcircle.com/business/Lexington.Art.And.Frame.Co.New.York.NY.212-319-3724,832 Lexington Ave,10021,40.76517409,-73.96626234
Limner Gallery,(212) 725-0999,http://www.slowart.com/limner/index.htm,870 Avenue of the Americas,10001,40.74758822,-73.98905874
Decor Art Gallery,(212) 683-9729,http://local.yahoo.com/info-32910954-decor-art-gallery-new-york,551 3rd Ave,10016,40.74722503,-73.9766441
Decor Art Gallery Inc,(212) 481-3728,http://wap.outalot.com/listings/278197-Decor-Art-Gallery,353 3rd Ave,10010,40.74042555,-73.98154386
Decor Art Gallery Inc,(212) 604-9864,http://local.botw.org/New_York/New_York/Decor_Art_Gallery_Inc/141709258.html,158 7th Ave,10011,40.74199628,-73.99753555
Decor Art Gallery VII+,(212) 673-1366,http://www.nyc.com/arts__attractions/decor_art_gallery_vii.1769/editorial_review.aspx,222 3rd Ave,10003,40.73636204,-73.98527373
Deitch Projects,(212) 343-7300,http://www.deitch.com/gallery/index.php,76 Grand St,10013,40.72203364,-74.00256827
Demirjian Torkom,(212) 772-3388,http://directory.nh.com/demirjian+torkom.9.53066079p.home.html,970 Madison Ave,10021,40.77424074,-73.96384991
Demu Gallery,(718) 596-8484,http://local.yahoo.com/info-11335092-demu-m-demu-gallery-brooklyn,761 Fulton St,11217,40.68639582,-73.9740749
Denise Bibro Fine Art,(212) 647-7030,http://www.denisebibrofineart.com/,529 W 20th Street,10011,40.74677236,-74.00695182
Dennis De Lorenzo Gallery,(212) 754-9084,http://whrrl.com/place/1220517/dennis-de-lorenzo-gallery-new-york,21 E 62nd St,10021,40.76581474,-73.97027929
Derek Eller Gallery,(212) 206-6411,http://www.derekeller.com/,15 W 27th St,10001,40.74450714,-73.98825307
Dickinson Roundell Inc,(212) 772-8083,http://www.simondickinson.com/new-york/,19 E 66th St,10021,40.7682544,-73.96854541
Dollhaus,(718) 384-6139,http://www.dollhaus.org,37 Broadway,11211,40.71084128,-73.96730076
Donson Theodore B Ltd,(212) 245-7007,http://gallerydriver.com/?method=Gallery.GalleryDetail&GalleryID=489E045F-3048-28EB-92E651990B61FCBA,24 W 57th St,10019,40.76332076,-73.97573603
Dorfman Projects,(212) 352-2272,http://www.dorfmanprojects.com/,529 W 20th St,10011,40.74671947,-74.00682775
Dorsky Carol,(212) 327-0750,http://www.carolsimondorsky.com/,20 E 74th St,10021,40.77303693,-73.9649229
Doug Meyer Fine Art,(718) 375-8006,http://fineartamerica.com/profiles/doug-meyer-fine-art.html,1775 E 34th St,11234,40.61278272,-73.93693176
Downtown Arts Festival,(212) 243-5050,http://www.gvlculturalaffairs.org/website/programs_events/DFAS/downtown_art_fest.html,114 Fulton St,10038,40.70981333,-74.00737811
Downtown Music Gallery,(212) 473-0043,http://www.downtownmusicgallery.com/Main/index.htm,13 Monroe Street,10002,40.71165385,-73.99592592
Dranoff Fine Art,(212) 966-0153,http://www.dranofffineart.com/FrontendArt/default.htm,591 Broadway,10012,40.72499658,-73.99738556
Dresden Art Galries,(212) 695-6250,http://ny.serviceslisted.com/1654860-DresdenArtGalries.htm,401 7 Avenue,10001,40.74975506,-73.99099244
DUMBO Arts Center,(718) 694-0831,http://www.dumboartscenter.org/,30 Washington St,11201,40.7034732,-73.98981275
Duncan Ligoa,(212) 988-3110,http://local.botw.org/New_York/New_York/Duncan_Ligoa/4371209.html,22 E 72nd St,10021,40.77169855,-73.96590831
E Art Group,(212) 931-6690,http://boundlessgallery.com/directory/gallery/1197/E-Art-Group,224 W 30th St,10001,40.74883453,-73.99390782
Eastern Arts Inc,(212) 366-5385,http://www.nyc.com/arts__attractions/eastern_arts_inc.270/editorial_review.aspx,68 Jane St,10014,40.73799489,-74.00670811
Edward Thorp Gallery,(212) 691-6565,http://www.edwardthorpgallery.com/,210 11th Ave,10001,40.74981056,-74.00608115
Edwynn Houk Gallery,(212) 750-7070,http://www.houkgallery.com/,745 5th Ave,10151,40.76341083,-73.97334239
Eileen Walters Gallery,(212) 362-4300,http://trustedplaces.com/review/us/ny/new-york/cultural/142547j/eileen-walters-gallery,411 West End Ave,10024,40.78498335,-73.98109485
Elga Wimmer,(212) 206-0006,http://www.elgawimmer.com/,526 W 26th St,10001,40.75010231,-74.00432687
Elizabeth Dee Gallery,(212) 924-7545,http://www.elizabethdeegallery.com/,545 West 20th Street,10011,40.7468852,-74.00753313
Elizabeth Harris Gallery,(212) 463-9666,http://www.elizabethharrisgallery.com/,529 W 20th St,10011,40.74657937,-74.00677134
Elizabeth Mayer Fine Art,(212) 879-1241,http://local.botw.org/New_York/New_York/Elizabeth_Mayer_Fine_Art/56447096.html,55 E 73rd St,10021,40.77222815,-73.96383795
Elizabeth Moore Fine Art,(212) 744-8177,http://local.botw.org/New_York/New_York/Elizabeth_Moore_Fine_Art/9195013.html,963 Lexington Ave,10021,40.76910952,-73.96285621
Elizabeth Wang Gallery,(212) 752-4881,http://www.elizabethwanggallery.com/,800 5th Ave,10021,40.76559751,-73.97162703
Elkon Gallery Inc,(212) 535-3940,http://www.artnet.com/elkon.html,18 E 81st St,10028,40.7777238,-73.96186682
Elliot Stevens Ltd,(212) 355-8333,http://web2.userinstinct.com/30816160-elliot-stevens-ltd.htm,301 Park Ave,10022,40.7565026,-73.97334597
Emily Harvey Gallery,(212) 925-7651,http://www.emilyharveyfoundation.org/,537 Broadway,10012,40.72350584,-73.99900175
Environment Home Furnshngs Inc,(212) 688-5880,http://www.ibegin.com/directory/us/new-york/new-york/environment-home-furnshngs-inc-205-e-60th-st/,205 E 60th St,10022,40.76208203,-73.96555408
Equatorial America Inc,(212) 593-3306,http://www.nyc.com/arts__attractions/equatorial_america_inc.410/editorial_review.aspx,411 E 53rd St,10022,40.7557595,-73.96424712
Equitable Appraisal Co Inc,(212) 535-3160,http://vendors.findlaw.com/scripts/profiles/151087.html,19 E 75th St,10021,40.77397695,-73.96428936
Equity Art Brokers,(212) 593-3188,http://www.nyc.com/arts__attractions/equity_art_brokers.561/editorial_review.aspx,340 E 52nd St,10022,40.75528418,-73.9661194
Equity Art Brokers,(212) 620-7604,http://ny.serviceslisted.com/1654740-EquityArtBrokers.htm,40 W 25th St,10010,40.74367716,-73.99114641
Erotics Gallery,(212) 633-2241,http://www.rateitall.com/i-409540-erotics-gallery.aspx,41 Union Sq W,10003,40.73707046,-73.99057186
Esso Gallery,(212) 560-9728,http://www.essogallery.com/,531 W 26th St,10001,40.75024969,-74.00381837
Exhibit A,(212) 343-0230,http://www.essogallery.com/,160 Mercer St,10012,40.72505669,-73.99769215
Exit Art,(212) 966-7745,http://www.exitart.org/site/pub/main/index.html,475 10th Ave,10018,40.75624293,-73.99850449
Exotiqa II,(212) 721-4394,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Exotiqa-II-l497278.html,280 City Island Ave,10464,40.84660712,-73.78597885
Eye Jammie Fine Arts Gallery,(212) 645-0061,http://www.eyejammie.com/,516 W 25th St,10001,40.74926699,-74.00430836
Eyebeam Atelier,(212) 937-6580,http://eyebeam.org/,540 W 21st St,10011,40.74698648,-74.0070564
Ezair Gallery,(212) 628-2224,http://www.ezairgallery.com/,905 Madison Ave,10021,40.77214609,-73.96488957
Faith Art Gallery Corp,(718) 596-4659,http://ny.citysquares.com/brooklyn/downtown-brooklyn/arts-entertainment/artists-art-dealers/faith-art-gallery-corp,393 Bridge St,11201,40.69145797,-73.98502184
Feature Inc,(212) 675-7772,http://featureinc.com/,530 W 25th St,10001,40.74938528,-74.00465743
Fields Walter,(212) 477-7159,http://newsday.planetdiscover.com/sp?aff=1110&skin=200&siteId=227580,208 E 7th St Ofc,10009,40.72434453,-73.97999416
Fifty-Five Mercer Gallery,(212) 226-8513,http://www.merchantcircle.com/blogs/Fifty.Five.Mercer.Gallery.212-226-8513,55 Mercer St,10013,40.72199019,-74.00122059
Findlay David Galleries,(212) 249-2909,http://www.davidfindlaygalleries.com/,1202 Lexington Ave,10028,40.77671113,-73.95786468
Findlay David Jr Fine Art,(212) 486-7660,http://www.davidfindlayjr.com/,41 E 57th St,10022,40.76231666,-73.97174887
Findlay Peter Gallery,(212) 644-4433,http://www.findlay.com/,41 E 57th St,10022,40.76223773,-73.97180039
Fine Art Acquisitions,(212) 431-3744,http://m.nyc.com/arts__attractions/fine_art_acquisitions.204/map_location.aspx,122 Spring St,10012,40.72359332,-74.00029974
Fine Art Alacarte,(212) 766-4954,http://www.nyc.com/arts__attractions/fine_art_alacarte.1793/map_location.aspx,89 South Street,10001,40.70636686,-74.00380156
Fine Art Services & Transport,(718) 784-9399,http://www.museumsusa.org/vendors/info/1259295,48-75 37th St,11101,40.73823239,-73.92883941
First Street Gallery,(646) 336-8053,http://www.firststreetgallery.net/,526 W 26th St,10001,40.74996793,-74.00443447
Fischbach Gallery,(212) 759-2345,http://www.fischbachgallery.com/,210 Eleventh Ave.,10001,40.74989671,-74.00602113
Flushing Art Gallery,(718) 445-6748,http://www.city-data.com/businesses/937101806-flushing-art-gallery-flushing-ny.html,3711 Main St,11354,40.76141732,-73.83041138
Focal Point Gallery,(718) 885-1403,http://www.focalpointgallery.com/,321 City Island Ave,10464,40.84756078,-73.78685976
Folin Riva Inc,(212) 242-3434,http://www.nyc.com/arts__attractions/folin_riva_inc.1485/editorial_review.aspx,535 W 20th St,10011,40.74660509,-74.00707399
Folklorica,(212) 750-6765,http://www.nyc.com/arts__attractions/folklorica.950/map_location.aspx,12 E 53rd St,10022,40.75983435,-73.97503919
Forbes Magazine Galleries,(212) 206-5548,http://www.forbesgalleries.com/,60 Fifth Avenue,10011,40.73502191,-73.99479483
Forrest Scott Group,(212) 274-8100,http://www.forrestscottgallery.com/corporate.html,270 Lafayette St,10012,40.72397526,-73.99647309
Fortress Fae Worldwide,(718) 786-9418,http://long_island_city.ny.ooberunder.com/7817245-fortress.fae.worldwide,4920 5th St,11101,40.74335663,-73.95653685
Fortress Ny,(718) 937-5500,http://www.thefortress.com/Locations/ny.html,4920 5th St,11101,40.74338983,-73.95672413
Fortuna Fine Arts Ltd,(212) 794-7272,http://www.fortunafineartsltd.ypgs.net/,984 Madison Ave,10021,40.77485986,-73.96344115
Forum Gallery,(212) 355-4545,http://www.forumgallery.com/,745 5th Ave,10151,40.76329345,-73.97342331
Fowa Enterprises Corp,(212) 571-3838,http://ny.citysquares.com/manhattan/chinatown/arts-entertainment/artists-art-dealers/fowa-enterprises-corp,17 E Broadway,10002,40.71331565,-73.99701259
Franklin Bowles Galleries,(212) 226-1616,http://www.franklinbowlesgallery.com/,431 W Broadway,10012,40.72526683,-74.00094987
Franklin Parrasch Gallery,(212) 246-5360,http://www.franklinparrasch.com/,20 W 57th St,10019,40.76337208,-73.97543422
Frederick Schultz Ancient Art,(212) 721-6007,http://local.yahoo.com/info-45126467-frederick-schultz-ancient-art-new-york,325 W 82nd St,10024,40.78690228,-73.98069884
Fredericks Freiser Gallery,(212) 633-6555,http://www.fredericksfreisergallery.com/,504 W. 22nd St.,10011,40.74706889,-74.00519619
Frederieke Taylor Gallery,(646) 230-0992,http://www.frederieketaylorgallery.com/,535 W 22nd St,10011,40.74784537,-74.0062383
Frei-Nathan Susan Fine Works On Paper Llc,(212) 517-8878,http://www.sfnbotanicalart.com/,245 E 80th St,10021,40.77433136,-73.95473116
Friedman Vallois Llc,(212) 517-3820,http://www.livevillage.com/newyork/art/friedman-vallois-llc.html,27 E 67th St,10021,40.7685893,-73.96744386
Friedrich Petzel Gallery,(212) 680-9467,http://www.petzel.com/,535 W. 22nd St.,10011,40.74785399,-74.00609559
Frielich Bros-Deutsch Bros,(212) 777-3051,http://www.yelp.com/biz/frielich-bros-deutsch-bros-new-york,670 Broadway,10012,40.72722478,-73.99481412
Friends of Bezalel Academy,(212) 687-0542,http://www.bezalelfriends.org/,501 5th Ave,10017,40.75313967,-73.98073127
Fulton Plaza,(212) 835-8600,http://www.nyc.com/arts__attractions/fulton_plaza.1801/editorial_review.aspx,106 Fulton St,10038,40.70958977,-74.00704683
Fulton St Art Gallery,(212) 587-5984,http://www.yellowbot.com/fulton-street-art-gallery-new-york-ny.html,116 John St,10038,40.70746874,-74.00589066
G P L Promotions Ltd,(212) 684-1066,http://www.city-data.com/businesses/113165997-gpl-promotions-ltd-new-york-ny.html,220 Madison Ave,10016,40.74955564,-73.98207161
Gagosian Gallery Chelsea,(212) 741-1111,http://www.gagosian.com/,555 W 24th St,10011,40.74908344,-74.00539201
Gagosian Gallery Uptown,(917) 432-1471,http://www.gagosian.com/,980 Madison Ave,10021,40.77483506,-73.96358045
Galerie Des Arts Ltd,(212) 861-7925,http://athome.kimvallee.com/places/places/us/new-york/new-york/galerie-des-arts-ltd,18 E 76th St,10021,40.77441872,-73.96420493
Galerie Thomas,(212) 675-7296,http://newyork.maplist.org/viewthread.php?tid=442935,41 Perry St,10014,40.73581223,-74.00283704
Galleria On Third,(212) 683-2886,http://www.galleriaonthird.com/,529 3rd Ave,10016,40.74640198,-73.97718802
Galleria Ramis Barquet Ny Ltd,(212) 644-9090,http://www.nyc.com/arts__attractions/galleria_ramis_barquet_ny_ltd.1552/whats_nearby.aspx,41 E 57th St,10022,40.76241422,-73.97179188
Gallery 151,(212) 675-5311,http://gallery151.com/,350 Bowery,10012,40.72674329,-73.99204714
Gallery 292,(212) 431-0292,http://findarticles.com/p/articles/mi_m1248/is_9_91/ai_108278541/,120 Wooster St,10012,40.72505116,-74.00008646
Gallery 49,(917) 915-6369,http://www.gallery49.com/,310 W 49th St,10019,40.76183839,-73.98751492
Gallery 71 Inc,(212) 744-7779,http://www.gallery71.com/,974 Lexington Ave,10021,40.76963622,-73.96299599
Gallery 91,(212) 966-3722,http://www.gallery91.com/,91 Grand St,10013,40.72140577,-74.00215738
Gallery at the American Bible Society,(212) 408-1500,http://www.socialweb.net/Places/2752.lasso,1865 Broadway,10023,40.77025398,-73.98273876
Gallery at the New York School of Interior Design,(212) 472-1500,http://www.nyc-arts.org/organizations/153/gallery-of-new-york-school-of-interior-design,170 E. 70th St.,10021,40.76856417,-73.96246363
Gallery Bai Inc,(212) 947-4142,http://www.merchantcircle.com/business/Gallery.Bai.Inc.New.York.NY.212-947-4142,520 W 43rd St,10036,40.76059646,-73.99627932
Gallery Henoch,(917) 305-0003,http://www.galleryhenoch.com/,555 W 25th St,10001,40.75012695,-74.00526086
Gallery of Ireland,(718) 458-2960,http://www.merchantcircle.com/business/Gallery.of.Ireland.718-458-2960,3931 50th Street,11377,40.74795987,-73.91369901
Gardner & Barr Inc,(212) 752-0555,http://www.gardnerandbarr.com/,305 E 61th St,10065,40.76174806,-73.96278276
Garth Clark Gallery,(212) 246-2205,http://www.garthclark.com/,24 W 57th St,10019,40.76328542,-73.97564541
Garth Clark Gallery's Project Space,(718) 706-2491,http://www.nyc.com/arts__attractions/garth_clark_gallerys_project_space.934/whats_nearby.aspx,4546 21st St,11101,40.74618054,-73.94831899
Gasser & Grunert,(212) 807-9494,http://gassergrunert.net/test/,524 W 19th St,10011,40.74558378,-74.0073622
Gavin Brown's Enterprise Corp,(212) 627-5258,http://www.gavinbrown.biz/,620 Greenwich St,10014,40.73054991,-74.00859302
Generous Miracles Space Ltd,(212) 352-2858,http://www.nyc.com/arts__attractions/generous_miracles_space_ltd.166/map_location.aspx,529 W 20th St,10011,40.74669373,-74.00701009
George Adams Gallery,(212)-564-8480,http://www.georgeadamsgallery.com/,525 West 26th Street,10001,40.75025399,-74.00402678
George Billis Gallery,(212) 645-2621,http://www.georgebillis.com/,555 W 25th St,10001,40.75007756,-74.00542748
Geos Art Gallery and Tuxedos,(718) 276-6215,http://www.geosartexpression.com/,20019 119th Ave,11412,40.69203361,-73.7506114
Gerold Wunderlich & Co,(212) 974-8444,http://ny.serviceslisted.com/1655177-GeroldWunderlichCO.htm,50 W 57th St,10019,40.76374157,-73.97659531
